"""Abdruck rechtlicher Bedencken vnd Approbationen. Gestellt von den Juristen Faculta¨ten in den Universita¨ten Tu¨bingen, Freyburg im Preyßgaw, Franckfurt a. Oder, Co¨ln am Rhein, die Herrschaft Wiesbaden betreffend""",27,abdruck recht bedenken approbatio gestellt iurist facultas universitas tübingen freiburg breisgau frankfurt coeln rhein herrschaft wiesbaden betreffend,17
"""Opera (Opera, quae quidem obtineri potuerunt omnia)""",7,opus1 obtineo omne,3
De substitut tractatus,3,substitut tractatus,2
Tractatus de feudis,3,tractatus feudum,2
Rerum Moguntiae,2,res mainz,2
Annales Ferdinand[],2,annalis ferdinand,2
"""Sammlung Fuerstlich Hessischen Landes Ordungen, 1337-1627""",6,sammlung fürst hesse land ordnung,5
De Fideicommissis familiarum nobilium,4,fideicommitto familia nobilis,3
Wöchentlichen historischen Münz-Belustigung,3,wöchentlich historia münz belustigung,4
Proben des Teutschen Lehn Rechts,5,probus1 deutsch lehen recht,4
Handbuch zur Kenntnis der Hessen-Casselischen Landes Verfassung,7,handbuch kenntnis hesse cassel land verfassung,6
Commentatio in constitutionem criminalem Caroli V,6,commentatio constitutio criminalis carolus,4
Gegruendete Abhandlung von denen Erb-Hof-Aemtern der Landgraffschaft Hessen,8,gegründet abhandlung erb hof amt land graf hesse,8
Decisiones [Decisiones quamplurimorum casuum?],4,decisio quamplurimorum casus1,3
Beyträge zur Beschreibung des Hessischen Kirchenstats,6,beitrage beschreibung hesse kirche staat,5
Hessisches Kirchenrecht (Versuch einer Anleitung zum Hessen-Casselischen Kirchen-recht),8,hesse kirche recht uersuch anleitung hesse cassel kirche recht,9
Kleine Schriften,2,schrift,1
Consilia feudalia in varior Doctorum scripti diligentiis collecta,8,consilium feudalis varius1 doctor scribo diligentiis collectus,7
Aot. Par religionis (De pace religionis acta publica et originalia),10,aot par religio pax actum publicus original,7
Chronica Der Freyen Reichs-Statt Speyer,5,chronicon frei reich speyer,4
Abhandlung von der Leyhe zu Landsiedel Recht,7,abhandlung leihe land siedel recht,5
Codex probationum,2,codex probatio,2
Acta Publica...,2,actum publicus,2
Suppletus et continuatio sive Acta Publica... Allerhand Denckwürdige Schriftliche Handlungen,10,suppleo continuatio actum publicus allerhand denkwurdig schrift handlung,8
Reliqviae manvscriptorvm omnis aevi diplomatvm ac monumentorvm ineditorvm adhvc,9,reliquiae manuscript omne aevum diplomaticus monumentum ineditus adhuc,8
Codex Germanici diplomaticus,3,codex german* diplomaticus,3
Codex Italia Diplomaticus,3,codex italia diplomaticus,3
Collectio nova worin die Mittelbar oder Landsaessige Ritterschaft in Teutschland Schriftsam enthaelt,12,collectio novus wori mittelbar land saessig ritterschaft deutschland schriftsam enthalten,10
Corpus Iuris Feudalis Germanici,4,corpus jus feudum german*,4
Corpus Iuris Militaris,3,corpus jus militaris,3
Europäische Staats-Consilia,2,europa staat consilium,3
Friderene der Gresten w. herrn,5,fridere greste herr,3
Grundfeste Europäischer Potenzen Gerechtsame,4,grundfeste europa potenze gerechtsam,4
"""Haupt-Register über das teutsche Reichs-Archiv, auch dessen """"Continuationes"""" und """"Spicilegia""""...""",10,haupt register deutsch reich archiv continuatio spicilegia,7
Selecta Scripta Illustria,3,selecta scriptus illustris,3
Spicilegium ecclesiasticum continuatio,3,spicilegium ecclesiastes continuatio,3
Spicilegium ecclesiasticum der Teutschen Reichs Archivs,6,spicilegium ecclesiastes deutsch reich archius,5
Spicilegium seculare der teutschen Reichsarchivs,5,spicilegium saecularis deutsch reich archiv,5
"""Teutsche Reichs-Archiv [4], Des Teutschen Reichs-Archivs Partis Generalis oder Corporis Juris Publici Romano-Germanici Continuatio II""",15,deutsch reich archiv archius pars generalis corpus jus publicus romanus german* continuatio,12
"""Teutsches Reichs-Archiv [1], Pars Generalis, nebst dessen Continuation, Welcher in sich begreifft, ein vollkommenes Corpus Juris Publici des Heiligen Römischen Reichs Teutscher Nation... """,24,deutsch reich archiv pars generalis continuatio begriffen vollkommen corpus jus publicus heilig roma deutsch natio,15
"""Teutsches Reichs-Archiv, und zwar Pars Specialis, nebst dessen I. II. III. und IV. Continuation""",14,deutsch reich archiv pars specialis iii continuatio,7
Teutsches Rs Archiv partis spec[ialis] continuatio[nes] 1-4,7,deutsch rs archiv pars specialis continuatio,6
Theatrum Ceremoniale Historico-Politicum Oder Historisch- und Politischer Schau-Platz Aller Ceremonien,10,theatrum ceremonial historicus politicus historia politischer schau platz ceremonium,9
"""Thesaurus Iuris derer Grafen und Herren des Heil. Röm. Reichs, worinn von deren Ursprunge, Wachsthum, Praerogativen und Serechtsamen gehandelt ... wird""",21,thesaurus jus graf herr heilig roma reich worin ursprung wachsthum praerogatiue gerechtsame gehandelt,13
Bibel durch D. Luther verdeutscht,5,biblia luther uerdeutscht,3
Biblia germanica,2,biblia german*,2
Libertas Statuum Imperii,3,libertas status imperium,3
"""Speculum (Tractatvs de ordine ivdiciorvm, vulgo speculum aureum, & lumen aduocatorum : accesserunt, disputationes decem quaestionum legalium repetitio preterea in L. Is. potest. de acq. Hered)""",26,speculum tractatus ordo judicium vulgo2 aureus lumen advoco accedo disputatio quaestio legalis repetitio preterea acq hereditas,16
Decisiones aurea in Delphinatus Senatu discussa,6,decisio aureus delphinatus senatus discussio,5
Thesaurus novus anecdotorum,3,thesaurus novus anecdota,3
Decisiones novae Tholosanae,3,decisio novus tolosa,3
Decisiones Diversarvm Cavsarvm In Camera Imperiali Ivdicatarvm Adivnctis Relationibus Actorum,10,decisio diuersus causa cammer imperium judico adjungo relatio actum,9
Acta comitialia Ratisbonensia publica... oder Regenspurgische Reichstags-Handlungen und Geschichte von den Jahren 1653. und 1654,15,actum comitialia ratisbon publicus regensburg reich tag handlung geschichte,9
Acta Pacis executionis publica,4,actum pax executio publicus,4
Acta Pacis Westphalicae publica,4,actum pax westphalia publicus,4
"""De praesumptionibus, coniecturis, signis, & indiciis, commentaria""",7,praesumptio conicio signum index commentarius,5
Decisiones super causis praecipuis ad summum tribunal regium Vismariense delatis (cura Johann Jacob von Ryssel),15,decisio causa praecipuus summus tribunal regius uismariense delatus curo iohannis iacob ryssel,12
Theoretische Einleitung in die praktische Münzwissenschaft und eine genaue Prüfung und Kenntniss des Goldes und Silbers nach der deutschen und französischen Mark,22,theoria einleitung praktisch münz wissenschaft gena prüfung kenntnis gold silbers deutsch franzoesisch mark,13
"""Repertorium aureum... Opus Singularium Dictorum, Cum Apostillis Antea Positis, Et Auctum Quamplurimis etiam ultra singularia et notabilia Ludouici Romani, Mathesilani, et omnium Modernorum, per Henricum Ferrendar collectis""",27,repertorium aureus opus1 singularis dico2 apostolicus antea pono augeo quamplurimis ulter singularis notabilis ludouicus roma mathesilani omne modernus henricus ferrendar collectus,21
"""Praxis rerum criminal variorum auctorum, edit opera Franc Modii""",9,praxis res criminalis varius1 auctor editus opus1 franc modius,9
"""Tractatus de jure venandi, aucupandi et piscandi""",7,tractatus jus venor aucupo piscor,5
Kleine Schriften,2,schrift,1
Samlung der neuesten und wichtigsten deductionen in teutschen Staats und Rechts sachen,12,sammlung neu wichtig deductio deutsch staat recht sache,8
Beytra¨ge zu dem neuesten Europa¨ischen Vo¨lckerrecht in Fridens-Zeiten,8,beitrage neu europa uölker recht frieden,6
Familien-Staats-Recht derer teutschen Reichsstaende,4,familie staat recht deutsch reich stand,6
Persoenliches Staats-Recht der teutschen Reichs Staende,6,persoenlich staat recht deutsch reich stand,6
Reichs-Fama,1,reich fama,2
Teutsches Auswaertiges Staats-Recht,3,deutsch auswärtig staat recht,4
Teutsches Nachbarliches Staats-Recht,3,deutsch nachbarlich staat recht,4
Teutsches Staats-Clecher,2,deutsch staat clecher,3
Teutsches Staats-Recht,2,deutsch staat recht,3
Teutsches Staats-Recht - Zusaetze,4,deutsch staat recht zusatz,4
Versuch eines Europaeischen Volker-Rechts,4,uersuch europa uölker recht,4
Von dem Reichs-Staendischen Schuldwesen,4,reich stand schuldwese,3
"""Von dem Römischen Kayser, Römischen König und denen Reichs-Vicarien""",9,roma kaiser könig reich uicarius,5
Von der kaiserlichen Regierungs-Rechten und Pflichten,6,kaiser regierung recht pflichte,4
Von der Landeshoheit der Reichs-Staende ueberhaupt,6,land hoheit reich stand,4
Von der Landeshoheit in Cammeral-Sachen,5,land hoheit cammer sache,4
Von der Landeshoheit in Geistlichen,5,land hoheit geistlich,3
Von der Landeshoheit in Polizey-Sachen [+ibid. Gnaden-Sachen + ibid. Ansoehnung der Unterthanen Personen und der Vermoegens + ibid. in Ansoehnung Erde und Wassers],23,land hoheit polizei sache gnade ansoehnung untertane persona uermoegens erde wassers,11
Von der Landeshoheit in Regierungs-Sachen [+ ibid. Justiz-Sachen + ibid. Militaer-Sachen],11,land hoheit regierung sache iustiz militaris,6
Von der Landeshoheit in Steuer-Sachen,5,land hoheit steuer sache,4
Von der Reichs-Staedtischen Regiments Verfassung,5,reich stadt regiments verfassung,4
"""Von der teutsch Reichs-Stande Lander, deren Landstaende, Unterthanen""",8,deutsch reich stand land land stand untertane,7
Von der teutsch Religions-Verfassung,4,deutsch religion verfassung,3
Von der teutsch Untertanen Rechten und Pflichten,7,deutsch untertane recht pflichte,4
Von der Teutschen Creys-Verfassung,4,deutsch kreis verfassung,3
Von der Teutschen Justiz-Verfassung,4,deutsch iustiz verfassung,3
Von der Teutschen Lehens-Verfassung,4,deutsch lehen verfassung,3
"""Von der Teutschen Reichs-Staenden, der Reichs-Ritterschaft auch dem uebrigen unmittelbaren Reichs-Gliedern""",11,deutsch reich stand ritterschaft übrig unmittelbar glied,7
Von der Teutschen Reichs-Tagen,4,deutsch reich tag,3
Von der Teutschen Reichs-Tags-Geschäfften,4,deutsch reich tag geschäft,4
Von Teutschland uns dessen Staats-Verfassung,5,deutschland staat verfassung,3
Tractatus de contractibus,3,tractatus contractus2,2
De contractibus,2,contractus2,1
Observationes,1,obseruatio,1
Buergerliches Gesetzbuch + Supplement,4,bürgerlich gesetz buch supplement,4
Principia processus judici imperialis auliae hodierni,6,principia processus2 judicium imperium aulia hodiernus,6
Meditationes juris principum privati,4,meditatio jus princeps priuatus,4
Neue Erläuterung der Guldenen Bulle Kaysers Carls des IV,9,erlaeuterung gulden bull kaiser carolus,5
Nöthig- und nützlich-erachtete Anmerckungen ueber die... Tituln... der so genannten Erneuerten Reformation der Stadt Franckfurt am Mayn,17,nötig nützlich erachtet anmerkung titul genannt erneuert reformatio stadt frankfurt may,11
Consilia responsa relationes et allegationes iuris,6,consilium responsum relatio allegatio jus,5
De probationibus,2,probatio,1
Decisiones,1,decisio,1
Tractatus de fideicommissis,3,tractatus fideicommitto,2
Commentaria... in tres posteriores libros Codicis Justiniani,7,commentarius tres posterus liber4 codex justinianus,6
De fideicommissis praesertim universalibus : tractatus frequentissimus,7,fideicommitto praesertim uniuersal tractatus frequens,5
"""Corpus iuris publici, Vera Eius principia, Controversias Illustres, Earumque Rationes Affirmantes ... Ex Ipsis Fontibus Exhibens : Ad ductum Institutionum iuris publici Philippi Reinhardi Vitriarii ... in IV. tomos distributum""",30,corpus jus publicus verus principia controversia illustris ratio affirmo fons exhibeo duco institutio philipp reinhardus uitriarii tomus distribuo,18
"""Pontificum hist et dialogi (Platyne de vitis maxi. ponti. historia : perjocunda, diligenter recognita et nunc tantum integre impressa. Raphaellis Volaterrani historia de vita quatuor maxi. ponti. nuper edita et in fine posita. Platyne de falso et vero bono dialogus ... Platyne contra amores dialogus ... Platyne de vera nobilitate dialogus ... Platyne de optimo cive dialogus ... Platyne panegyricus in laudem reverendissimi cardinalis Niceni)""",65,pontifex dialogus platyne vita maxi pontus1 historia periocunda diligens recognosco nunc tantus integer imprimo raphaellis uolaterrani uita quattuor nuper editus finis pono fallo bonus dialogus contra amor verus nobilito bonus civis panegyricus laudo reuerendus cardinalis niceni,36
"""Consilia, seu Responsa, et Quaestiones Aureae""",6,consilium responsum quaestio aureus,4
Commentariorum de rebus suecicis libri XXVI. : ab expeditione Gustavi Adolfi regis in Germaniam ad abdicationem usque Christinae,18,commentarius res suecicis liber4 xxui expeditio gusto adolfus rex german* abdicatio usque christina,13
Büchernachdruck nach ächten Grundsätzen des Rechts,6,buchernachdruck acht grundsatz recht,4
Elemente Juris Publici Germanici,4,element jus publicus german*,4
Introductio in rem judiciaram imperii,5,introductio res iudaeus imperium,4
Opuscula,1,opusculum,1
Decisiones ampliss Senatvs mediolanensis aliorvmqve supremorum magistratuum,7,decisio amplissimus senatus mediolanensis alius2 superus magister,7
"""Justitia Selecta Gentium Europaearum in Cambiis aliisque causis mercantilibus... oder Grund-Feste, des ... Rechten und Gewohnheiten in Wechsel und Commercien-Sachen""",20,justitia selecta gens europa cambium alius2 causa mercantilibus grund festus1 recht gewohnheit wechsel commercien sache,15
Commentaria amplissima in tit. dig. de verborum et rerum signifactione,10,commentarius amplus titulus digestum verbum res signifactio,7
Commentaria in constitvtiones sev ordinationes regias [cura Audomari Rebuffo],9,commentarius constitutio ordinatio regia curo audomari audomari_rebuffo,7
"""Explicatio ad qvatvor primos pandectarvm libros, novaeqve eorvndem et svbtiles illvstrationes""",11,explicatio quattuor primus pandectes liber4 novus subtilis illustratio,8
Responsa et consilia,3,responsum consilium,2
"""Tractatus varii, extrema autoris manu recogniti; selectissimis Opusculis, Notis et Summariis, hac postrema editione aucti et locupletati""",17,tractatus varius1 extremus author manus1 recognitus selectissimus opusculum nota summaria posterus editio augeo locupleto,14
Praxis beneficiorum,2,praxis beneficus,2
"""Vetervm scriptorvm, qvi Caesarvm et imperatorvm Germanicorvm res per aliqvot saecvla gestas litteris mandarvnt, tomvs vnvs""",16,vetus scriptor caesar imperator german* res saeculum gestum littera mando1 tomus,11
Teutschen Staatskanzley,2,deutsch staat kanzlei,3
Decisiones ampliss Senatus Mediolanensis,4,decisio amplissimus senatus mediolanensis,4
De unione prolium tractatus,4,unio2 prolium tractatus,3
De feudis,2,feudum,1
"""Rechtliche Staatsbetrachtungen über die Frage: Ob die in dem Fürstlich Hessischen Gebiete gelegenen Güter und Einkünfte der von dem Kurfürsten zu Mainz im verflossenen Jahr 1781 aufgehobenen drei Klöster dem Kurfürsten von Mainz, oder den Landgrafen von Hessen von Reichsrechtswegen zugefallen sind?""",42,recht staat betrachtung frage fürstlich hesse gebiete gelegen einkünft kurfürst mainz uerflossene aufheben kloster land graf hesse reich recht weg zugefalle,21
"""Thesaurus iuris emphyteutici, continens I. Tractatum absolutissimum Alvari Valasci ... II. Praelectiones insignis I.C. Elbert Leonini, ... III. Formam seu exemplum integri processus ... IV. Decadem Votorum Cameralium...""",28,thesaurus jus emphyteuticus contineo tractatus absolvo aluarus ualasci praelectio insignio ic elbert leonini iii forma exemplum integer processus2 decas voveo cameralis,21
"""Thesaurus iuris executivi ecclesiastici, criminalis et civilis : continens tractat. I. Rutgeri Rulandt de invocatione utriusque brachii, causae praesenti venetae accommodatus ; II. Flaminii Chartarii, de executione sententiae contumacialis, capto Bannito""",31,thesaurus jus executiv ecclesiastes criminalis civilis1 contineo tractatus rutgeri rulandt invocatio utriusque bracchium causa praesens uenetae accommodo flaminius1 chartarius executio sententia contumacialis capio bann,24
Commentariorvm... ad V. libros decretalium,5,commentarius liber4 decretales,3
Consilia,1,consilium,1
"""Corpus Traditionum Fuldensium : Ordine Chronologico Digestum, Complectens Omnes Et Singulas Imperatorum, Regum ... In Ecclesiam Fuldensem Collatas, Ab Anno Fundationis Suae DCCXLIV Ad Finem Usque Saeculi XIII. Accedit patrimonium S. Bonifacii sive Buchonia vetus""",35,corpus traditio fuldensis ordo chronologia digestum complector omne singulus imperator rex ecclesia fuldensis confero annum fundationis dccxliu finis usque saeculum xiii accedo patrimonium bonifacii buchonia vetus,26
Dioecesis Fuldensis Cum Annexa Sua Hierarchia,6,diocesis fuldensis annexa hierarchia,4
Fuldischer Lehn-Hof,2,fuldensis lehen hof,3
Historia Fuldensis,2,historia fuldensis,2
Compendium juris Digestorum,3,compendium jus digestum,3
Principia praxeos juridicae judiciariae,4,principia praxis iuridicus judiciarius,4
Commentatio ad consuetudinem feudor[um],4,commentatio consuetudo feudum,3
Compendium juris publici SRI,4,compendium jus publicus sacer romanus imperium,6
"""Corpus juris publici S.R. Imperii academicum, enthaltend des Heiligen Romischen Reichs deutschen Nation Grund-Gesetze, nebst einem Auszuge der Reichs-Abschiede anderer Reichs-Schlüsse und Vergleiche [Gottlieb Schumann]""",25,corpus jus publicus sacer romanus imperium imperium academicus enthalten heilig roma reich deutsch natio grund gesetz auszug abschied schluss uergleich gottlieb schuman,22
Historische und zum Theil politische Beschreibung des Amts Windeiken. Von dem ehemaligen Amtmann Schmidt daselbst zu Manuscript,17,historia teil politische beschreibung amt windeike ehemalig amtman schmidt manuscript,10
Illustres aureae quaestionum variarum juris controversarum decisiones,7,illustris aureus quaestio varius1 jus controuersa decisio,7
Alrabia illustret,2,alrabia illustro,2
"""Urtheil und Beschaydt am Hochlöblichen Kayserlichen Cammergericht vom Jahr 1495, als dasselbe angefangen""",13,urteil bescheid hochloblich kaiser cammer gericht anfangen,7
Rechtsfälle enthaltend Gutachten und Entscheidungen vorzüglich aus dem teutschen Staats- und Privatrecht,12,recht fall enthalten gutachte entscheidung vorzuglich deutsch staat priuatrecht,9
Abhandlung der wichtigen Lehre von der kays. hoechsten Gerichtsbarkeit in Deutschland.,11,abhandlung wichtig lehre kaiser höchst gerichtsbarkeit deutschland,7
Corpus juris feudalis Germanici,4,corpus jus feudum german*,4
"""Corpus Juris Germanici publici et privati ex aevo medio, hactenus ineditum e bibliotha Senckenbergiana emissum, curante Gust Georg Koenig""",19,corpus jus german* publicus priuatus aevum medius ineditus bibliotheca senckenbergiana emitto curo gus georg könig,15
"""Disquisitiones tres de judiciis principum, Palatini in Caesarem, et recursu ad Comitia, quarum prior ananymi et adoptiva est""",18,disquisitio tres judicium princeps palatina caesar recursus comitium prior anonymus adoptivus,11
Selecta Juris et historiarum,4,selecta jus historia,3
Neu und vollstaendige Sammlung der Reichs Abschiede,7,neu vollständig sammlung reich abschied,5
De trinitatis erroribus,3,trinitas error,2
Formular-Buch,1,formular buch,2
Teutscher Reichs-Process : nebst beygefügten Abkürzungen des Processvs aus dem in denen Königl. Preussischen Landen eingeführten Codice Fridericiano,18,deutsch reich processus2 beigefugt abkurzung processus2 könig preussen land einführen codex fridericus,12
Corpus Juris Cambialis,3,corpus jus cambialis,3
Hist. Beschreibung (Beschreibung geistlicher und weltlicher Historien unter Carolo V),10,beschreibung geistlich weltich historia carolus,5
De stato religionis theatrum Europaeum,5,status religio theatrum europa,4
Von Forstlicher Oberherrlich- und Gerechtigkeit,5,forst oberherrlich gerechtigkeit,3
"""De vitis imperatorvm et caesarvm Romanorvm, tam occidentalivm qvam orientalivm : nec non vxorvm et liberorvm eorvm, item tyrannorvm omnium""",20,vita imperator caesar roma occidentalis orientalis uxor liber1 tyrannus omne,10
"""Jurisprudentia heroica : seu ius quo illustres vtuntur priuatum, ex innumeris exemplis actis publicis editis et ineditis atque historiarum monumentis omnis aeui illustratum""",23,iurisprudentia heroicus jus illustris uto priuatus innumerus exemplum actum publicus editus ineditus historia monumentum omne aevum illustratio,17
"""Syntagma iuris feudalis. Cum observationibus feudalibus ... decade consiliorum ac responsorum feudalium, necnon centuria consiliorum et semicenturia""",17,syntagma jus feudum obseruatio feudum decas consilium responsum feudalis nec non centurio1 semicenturia,13
Diss jurid,2,dissertatio iuridicus,2
Opera omnia,2,opus1 omne,2
Specimen usus moderni Pandectarum : Cum 4 continuationibus,8,specimen usus modernus pandectes continuatio,5
Annales Rerum Hanoviensium praecipue autem novae civitatis,7,annalis res hanau praecipuus novus civitas,6
"""Decisiones [Decisiones. 2, Nunc primum in Germani a plurimis mendis repurg. et ... Renovatae]""",14,decisio nunc primus german* multus menda repurg renovo,8
Decisiones [Nouae decisiones sacri Senatus Pedemontani],6,decisio novus sacer senatus pedemontanus,5
Decisiones [Decisiones et discussiones quaestionum variarum apud iuris utriusque interpretes controversarum],11,decisio discussio quaestio varius1 jus utriusque interpres controuersa,8
Historiarum sui temporis opera,4,historia tempus opus1,3
Thuanus,1,thuanus,1
"""De utroque Retractu, municipali et conventionali, commentarii duo""",8,utriusque retraho municipalis conuentionalis commentarius duo,6
Historia Palatina cum notis Joannis,5,historia palatina nota iohannis,4
Origines Palatinae,2,origo1 palatina,2
Practicarum conclusionum juris,3,practicus conclusio jus,3
Tractatus de nullitatibus processuum ac sententiarum,6,tractatus nullitatibus processus2 sententia,4
"""Controversiarum illustrium, aliarumque usu frequentium libri tres""",7,controversia illustris usus frequens liber4 tres,6
"""Commentarii iuris civilis 5 De Legatis & fideicommissis. De Donationibus. De Feudis : Accesserunt Indices Locorum, in quibus singulae leges ... Tractantur""",22,commentarius jus civilis1 lego2 fideicommitto donatio feudum accedo index locus singulus lex tracto,13
Jus criminale,2,jus criminalis,2
Methodus juris civilis et J.R. Nicol Vigelii,7,methodus jus civilis1 ir nicol uigelii,6
Decisiones Regni Neapolitani,3,decisio regnum neapolitanus,3
"""Universal-Register über die sechs Theile der Westphälischen Friedens-Handlungen und Geschichte, imgleichen über die zween Theile der Nürnbergischen Friedens-Executions-Handlungen und Geschichte""",20,uniuersal register teil westphalia frieden handlung geschichte imgleich nürnberg executio,10
Paratitla In Pandectarvm Iuris ciuilis Libros quinquaginta,7,paratitla pandectes jus civilis1 liber4 quinquaginta,6
Hess. Landbescriebung,2,hesse land beschreibung,3
Diocesis Moguntina in Archidiaconatur distincta,5,diocesis mainz archidiaconatur distinguo,4
Nova subsidia diplomatica ad selecta juris ecclesiastici Germaniae,8,novus subsidium diplomaticus selecta jus ecclesiastes german*,7
Operum omnium,2,opus1 omne,2
